primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
nobfly1,[],['call'],-0.129,34.743,Melaenornis edolioides,Northern Black-Flycatcher,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/396316,nobfly1/XC396316.ogg
somgre1,[],['song'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/443103,somgre1/XC443103.ogg
grywrw1,"['eswdov1', 'vimwea1']",['call'],-2.8145,37.4113,Calamonastes simplex,Gray Wren-Warbler,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/397664,grywrw1/XC397664.ogg
somgre1,[],[''],-33.3449,26.6467,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/718280,somgre1/XC718280.ogg
afbfly1,[],[''],9.2514,-1.8689,Elminia longicauda,African Blue Flycatcher,Phil Gregory,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/718068,afbfly1/XC718068.ogg
somtit4,[],[''],-3.5668,36.9837,Melaniparus thruppi,Somali Tit,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/755914,somtit4/XC755914.ogg
luebus1,[],"['female', 'male', 'song']",0.5758,30.3552,Laniarius luehderi,Lühder's Bushshrike,Paweł Szymański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/486773,luebus1/XC486773.ogg
somgre1,"['chibat1', 'grbcam1']",['call'],-2.034,37.38,Andropadus importunus,Sombre Greenbul,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/132732,somgre1/XC132732.ogg
afdfly1,[],['call'],-33.9305,18.7615,Muscicapa adusta,African Dusky Flycatcher,Liana Isabel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/326422,afdfly1/XC326422.ogg
luebus1,[],['song'],-1.07,29.763,Laniarius luehderi,Lühder's Bushshrike,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/241064,luebus1/XC241064.ogg
rocmar2,[],['call'],-8.4935,35.9031,Ptyonoprogne fuligula,Rock Martin,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/516839,rocmar2/XC516839.ogg
somgre1,[],"['adult', 'sex uncertain', 'song']",-19.718,34.7114,Andropadus importunus,Sombre Greenbul,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/521829,somgre1/XC521829.ogg
somgre1,[],['song'],-34.3509,18.9259,Andropadus importunus,Sombre Greenbul,Jacek Betleja,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/195717,somgre1/XC195717.ogg
luebus1,[],['song'],-0.989,29.616,Laniarius luehderi,Lühder's Bushshrike,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/247380,luebus1/XC247380.ogg
chewea1,[],"['female', 'male', 'song']",-2.8922,37.5837,Ploceus rubiginosus,Chestnut Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/613495,chewea1/XC613495.ogg
somgre1,['litswi1'],['call'],-6.7832,39.2033,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/443526,somgre1/XC443526.ogg
somgre1,[],[''],-2.9858,37.5975,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/728971,somgre1/XC728971.ogg
somgre1,[],['call'],-2.9965,37.6244,Andropadus importunus,Sombre Greenbul,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/378612,somgre1/XC378612.ogg
somgre1,[],['song'],-4.4468,39.5352,Andropadus importunus,Sombre Greenbul,Simon Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/383334,somgre1/XC383334.ogg
somgre1,[],['call'],-6.2633,39.4034,Andropadus importunus,Sombre Greenbul,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/633893,somgre1/XC633893.ogg
rocmar2,[],['flight call'],7.4103,38.4255,Ptyonoprogne fuligula,Rock Martin,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/569585,rocmar2/XC569585.ogg
somtit4,[],['call'],6.906,40.85,Melaniparus thruppi,Somali Tit,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/266413,somtit4/XC266413.ogg
somgre1,[],['call'],-33.9648,23.8984,Andropadus importunus,Sombre Greenbul,Dawie de Swardt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/412170,somgre1/XC412170.ogg
