primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
eubeat1,[],[''],41.5484,0.6516,Merops apiaster,European Bee-eater,Manuel Tacke,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/735959,eubeat1/XC735959.ogg
eubeat1,[],['song'],39.310925,66.948624,Merops apiaster,European Bee-eater,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/37536,eubeat1/XC37536.ogg
eubeat1,[],['flight call'],50.8529,3.329,Merops apiaster,European Bee-eater,Alain Malengreau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/266943,eubeat1/XC266943.ogg
eubeat1,[],['call'],-26.421,26.3612,Merops apiaster,European Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/460954,eubeat1/XC460954.ogg
eubeat1,[],"['adult', 'call', 'flight call']",49.6775,3.8423,Merops apiaster,European Bee-eater,edouard dansette,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/574382,eubeat1/XC574382.ogg
eubeat1,[],['flight call'],39.9522,8.4073,Merops apiaster,European Bee-eater,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380249,eubeat1/XC380249.ogg
eubeat1,[],['flight call'],55.0839,47.8038,Merops apiaster,European Bee-eater,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569440,eubeat1/XC569440.ogg
eubeat1,[],"['call', 'flight call']",-1.3677,36.7396,Merops apiaster,European Bee-eater,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/205398,eubeat1/XC205398.ogg
eubeat1,[],[''],18.9637,42.1316,Merops apiaster,European Bee-eater,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746186,eubeat1/XC746186.ogg
eubeat1,[],['flight call'],41.9919,1.5099,Merops apiaster,European Bee-eater,Gerard Bota Cabau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587221,eubeat1/XC587221.ogg
eubeat1,[],['call'],39.502,-8.823,Merops apiaster,European Bee-eater,João Tomás,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/459852,eubeat1/XC459852.ogg
eubeat1,[],['flight call'],37.1658,-7.6207,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/667141,eubeat1/XC667141.ogg
eubeat1,[],['flight call'],43.1247,6.2085,Merops apiaster,European Bee-eater,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/552668,eubeat1/XC552668.ogg
eubeat1,[],['call'],52.9296,23.8513,Merops apiaster,European Bee-eater,Krzysztof Deoniziak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/116938,eubeat1/XC116938.ogg
eubeat1,[],['flight call'],-28.8865,24.8353,Merops apiaster,European Bee-eater,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126212,eubeat1/XC126212.ogg
eubeat1,[],['flight call'],46.5095,3.3278,Merops apiaster,European Bee-eater,Timo Tschentscher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/379561,eubeat1/XC379561.ogg
eubeat1,[],['flight call'],37.2072,-6.1784,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/283862,eubeat1/XC283862.ogg
eubeat1,[],['flight call'],41.2784,-0.7328,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/388649,eubeat1/XC388649.ogg
eubeat1,[],[''],51.6333,16.1112,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/694973,eubeat1/XC694973.ogg
eubeat1,[],['adult'],51.7626,18.0898,Merops apiaster,European Bee-eater,Adam Gruszczyński,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/580756,eubeat1/XC580756.ogg
eubeat1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",41.5427,1.3851,Merops apiaster,European Bee-eater,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/655145,eubeat1/XC655145.ogg
eubeat1,[],[''],38.0652,30.85,Merops apiaster,European Bee-eater,Mehmet Ali Demiral,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746934,eubeat1/XC746934.ogg
eubeat1,[],['flight call'],49.634,26.2213,Merops apiaster,European Bee-eater,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/385282,eubeat1/XC385282.ogg
eubeat1,[],"['alarm call', 'call']",37.2733,-6.0564,Merops apiaster,European Bee-eater,Carlos W.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/253564,eubeat1/XC253564.ogg
eubeat1,[],['call'],42.3086,0.5452,Merops apiaster,European Bee-eater,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/335028,eubeat1/XC335028.ogg
eubeat1,[],"['adult', 'flight call', 'sex uncertain']",-26.8168,26.6574,Merops apiaster,European Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/680741,eubeat1/XC680741.ogg
eubeat1,[],"['adult', 'song']",47.52,5.1811,Merops apiaster,European Bee-eater,Gerard OLIVIER,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/555145,eubeat1/XC555145.ogg
eubeat1,[],['flight call'],,,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/179272,eubeat1/XC179272.ogg
eubeat1,[],[''],41.1972,0.9314,Merops apiaster,European Bee-eater,Xavier Riera,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746925,eubeat1/XC746925.ogg
eubeat1,[],[''],39.3949,16.4195,Merops apiaster,European Bee-eater,Gianluca Congi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/744998,eubeat1/XC744998.ogg
eubeat1,[],['flight call'],36.0187,-5.5965,Merops apiaster,European Bee-eater,Terje Kolaas,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/236466,eubeat1/XC236466.ogg
eubeat1,[],[''],37.1242,-6.4966,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/739701,eubeat1/XC739701.ogg
eubeat1,[],['flight call'],-28.8865,24.8353,Merops apiaster,European Bee-eater,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126214,eubeat1/XC126214.ogg
eubeat1,[],['song'],46.304,7.6806,Merops apiaster,European Bee-eater,Pascal Christe,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/477953,eubeat1/XC477953.ogg
eubeat1,[],"['call', 'female', 'male']",47.2622,19.6356,Merops apiaster,European Bee-eater,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/252616,eubeat1/XC252616.ogg
eubeat1,[],"['adult', 'flight call', 'sex uncertain']",50.86,14.8875,Merops apiaster,European Bee-eater,Jan Zouzalík,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/563150,eubeat1/XC563150.ogg
eubeat1,[],['flight call'],53.3487,14.0308,Merops apiaster,European Bee-eater,Samuel Odrzykoski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/653844,eubeat1/XC653844.ogg
eubeat1,['cohmar1'],['flight call'],37.1379,-7.6303,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/548545,eubeat1/XC548545.ogg
eubeat1,[],['flight call'],48.8826,9.0248,Merops apiaster,European Bee-eater,Jochen Völlm,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/336209,eubeat1/XC336209.ogg
eubeat1,[],['call'],31.2897,-4.0931,Merops apiaster,European Bee-eater,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/527398,eubeat1/XC527398.ogg
eubeat1,[],['flight call'],39.8478,16.3074,Merops apiaster,European Bee-eater,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/490660,eubeat1/XC490660.ogg
eubeat1,[],[''],37.1425,-6.5452,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740072,eubeat1/XC740072.ogg
eubeat1,['eaywag1'],['flight call'],45.1111,18.4119,Merops apiaster,European Bee-eater,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,http://xeno-canto.org/669045,eubeat1/XC669045.ogg
eubeat1,[],['flight call'],41.6634,1.6339,Merops apiaster,European Bee-eater,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/371244,eubeat1/XC371244.ogg
eubeat1,[],['call'],39.1573,25.9447,Merops apiaster,European Bee-eater,Jonathan Bryant,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/671483,eubeat1/XC671483.ogg
eubeat1,[],['call'],30.2837,31.3564,Merops apiaster,European Bee-eater,Tero Linjama,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/341775,eubeat1/XC341775.ogg
eubeat1,[],['call'],41.329,0.743,Merops apiaster,European Bee-eater,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/277540,eubeat1/XC277540.ogg
eubeat1,[],['flight call'],41.5343,0.514,Merops apiaster,European Bee-eater,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/585418,eubeat1/XC585418.ogg
eubeat1,[],['flight call'],42.328,-0.6897,Merops apiaster,European Bee-eater,Eduardo Realinho,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/578649,eubeat1/XC578649.ogg
eubeat1,[],['flight call'],43.9776,5.6548,Merops apiaster,European Bee-eater,Benjamin Drillat,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/265111,eubeat1/XC265111.ogg
eubeat1,[],['song'],49.4292,8.6563,Merops apiaster,European Bee-eater,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/478676,eubeat1/XC478676.ogg
eubeat1,[],"['adult', 'call', 'female', 'male']",52.23,21.0105,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/569747,eubeat1/XC569747.ogg
eubeat1,[],['call'],53.6109,22.3462,Merops apiaster,European Bee-eater,Tomek Tumiel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/190077,eubeat1/XC190077.ogg
eubeat1,[],[''],45.7616,16.0393,Merops apiaster,European Bee-eater,Branislav Oblučar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/738269,eubeat1/XC738269.ogg
eubeat1,[],[''],39.5553,16.6923,Merops apiaster,European Bee-eater,Francesco Sottile,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/722315,eubeat1/XC722315.ogg
eubeat1,[],"['alarm call', 'big colony with hundreds of birds', 'call', 'flight call']",43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380979,eubeat1/XC380979.ogg
eubeat1,[],['call'],55.8697,48.0544,Merops apiaster,European Bee-eater,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/262866,eubeat1/XC262866.ogg
eubeat1,[],[''],39.85,-6.026,Merops apiaster,European Bee-eater,Frode Falkenberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/721081,eubeat1/XC721081.ogg
eubeat1,[],"['female', 'male', 'song']",42.218,3.0968,Merops apiaster,European Bee-eater,Joost van Bruggen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/287728,eubeat1/XC287728.ogg
eubeat1,[],['flight call'],38.1592,-3.9982,Merops apiaster,European Bee-eater,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/381945,eubeat1/XC381945.ogg
eubeat1,[],['call'],51.5443,16.6216,Merops apiaster,European Bee-eater,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,http://xeno-canto.org/669930,eubeat1/XC669930.ogg
eubeat1,[],"['adult', 'female', 'juvenile', 'male', 'nocturnal flight call']",46.5798,19.3836,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582854,eubeat1/XC582854.ogg
eubeat1,[],['flight call'],55.8697,48.0544,Merops apiaster,European Bee-eater,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/269895,eubeat1/XC269895.ogg
eubeat1,[],['flight call'],37.1658,-7.6207,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/558441,eubeat1/XC558441.ogg
eubeat1,[],['flight call'],39.918,65.1588,Merops apiaster,European Bee-eater,Martin Grienenberger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/646136,eubeat1/XC646136.ogg
eubeat1,[],['flight call'],-28.8865,24.8353,Merops apiaster,European Bee-eater,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126213,eubeat1/XC126213.ogg
eubeat1,['barswa'],"['call', 'female', 'flight call', 'male']",37.3367,-6.5334,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/392789,eubeat1/XC392789.ogg
eubeat1,[],['call'],53.3493,22.592,Merops apiaster,European Bee-eater,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/327750,eubeat1/XC327750.ogg
eubeat1,[],['call'],49.965,-6.2935,Merops apiaster,European Bee-eater,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/526753,eubeat1/XC526753.ogg
eubeat1,[],[''],37.1425,-6.5452,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/740073,eubeat1/XC740073.ogg
eubeat1,[],['call'],43.578,4.9008,Merops apiaster,European Bee-eater,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/674934,eubeat1/XC674934.ogg
eubeat1,[],[''],37.1872,-7.4648,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/743267,eubeat1/XC743267.ogg
eubeat1,[],['song'],42.3414,19.2062,Merops apiaster,European Bee-eater,Arne Thelin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/320137,eubeat1/XC320137.ogg
eubeat1,['barswa'],"['adult', 'call', 'flight call']",39.2001,16.7936,Merops apiaster,European Bee-eater,Gianluca Congi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/585087,eubeat1/XC585087.ogg
eubeat1,[],['flight call'],43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380977,eubeat1/XC380977.ogg
eubeat1,['eubeat1'],"['call', 'female', 'male']",47.2622,19.6356,Merops apiaster,European Bee-eater,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/252622,eubeat1/XC252622.ogg
eubeat1,[],[''],18.9637,42.1316,Merops apiaster,European Bee-eater,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746184,eubeat1/XC746184.ogg
eubeat1,[],['call'],39.8427,-5.9972,Merops apiaster,European Bee-eater,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/148426,eubeat1/XC148426.ogg
eubeat1,[],['flight call'],-2.9858,37.5975,Merops apiaster,European Bee-eater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/591580,eubeat1/XC591580.ogg
eubeat1,[],"['call', 'song']",41.347,-7.1945,Merops apiaster,European Bee-eater,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/425747,eubeat1/XC425747.ogg
eubeat1,[],"['call', 'short call']",43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380990,eubeat1/XC380990.ogg
eubeat1,[],"['alarm call', 'big colony with hundreds of birds', 'call', 'flight call']",43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380981,eubeat1/XC380981.ogg
eubeat1,[],[''],50.8862,16.4076,Merops apiaster,European Bee-eater,Radek Grochowski,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/738525,eubeat1/XC738525.ogg
eubeat1,[],[''],37.1425,-6.5452,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740074,eubeat1/XC740074.ogg
eubeat1,[],['flight call'],43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380987,eubeat1/XC380987.ogg
eubeat1,[],['call'],39.8483,-5.6788,Merops apiaster,European Bee-eater,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,https://www.xeno-canto.org/148892,eubeat1/XC148892.ogg
eubeat1,[],"['call', 'female']",52.7241,21.3713,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/181361,eubeat1/XC181361.ogg
eubeat1,[],['flight call'],36.1248,-5.4962,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/330431,eubeat1/XC330431.ogg
eubeat1,[],[''],42.1748,0.0073,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/730413,eubeat1/XC730413.ogg
eubeat1,[],"['adult', 'flight call', 'sex uncertain']",-26.8169,26.6088,Merops apiaster,European Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/518627,eubeat1/XC518627.ogg
eubeat1,[],['call'],40.2668,67.7498,Merops apiaster,European Bee-eater,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/185296,eubeat1/XC185296.ogg
eubeat1,[],"['call', 'life stage uncertain', 'sex uncertain']",41.0992,1.1604,Merops apiaster,European Bee-eater,Sidney M,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/585578,eubeat1/XC585578.ogg
eubeat1,[],"['call', 'call from a perch']",43.7405,3.9397,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/373123,eubeat1/XC373123.ogg
eubeat1,[],[''],51.6333,16.1112,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/737669,eubeat1/XC737669.ogg
eubeat1,[],['call'],31.2897,-4.0931,Merops apiaster,European Bee-eater,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/527397,eubeat1/XC527397.ogg
eubeat1,[],[''],51.632,16.0633,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/697934,eubeat1/XC697934.ogg
eubeat1,[],[''],37.2804,-3.6606,Merops apiaster,European Bee-eater,JOSE IGNACIO MOLINA,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/740249,eubeat1/XC740249.ogg
eubeat1,[],['call'],-32.1335,25.477,Merops apiaster,European Bee-eater,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/337995,eubeat1/XC337995.ogg
eubeat1,[],['call'],53.3493,22.592,Merops apiaster,European Bee-eater,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/327751,eubeat1/XC327751.ogg
eubeat1,[],['flight call'],-10.7536,25.5216,Merops apiaster,European Bee-eater,Robert Davis,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/401463,eubeat1/XC401463.ogg
eubeat1,[],['song'],47.5603,18.3773,Merops apiaster,European Bee-eater,hofez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/326221,eubeat1/XC326221.ogg
eubeat1,[],[''],47.4733,4.444,Merops apiaster,European Bee-eater,Dominique Guillerme,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/702363,eubeat1/XC702363.ogg
eubeat1,[],"['call', 'life stage uncertain', 'sex uncertain']",41.2243,1.7254,Merops apiaster,European Bee-eater,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/645997,eubeat1/XC645997.ogg
eubeat1,[],[''],37.1357,-7.6138,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/717261,eubeat1/XC717261.ogg
eubeat1,[],['flight call'],-12.45,31.289,Merops apiaster,European Bee-eater,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/660733,eubeat1/XC660733.ogg
eubeat1,[],[''],38.0652,30.85,Merops apiaster,European Bee-eater,Mehmet Ali Demiral,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://xeno-canto.org/746932,eubeat1/XC746932.ogg
eubeat1,[],[''],51.632,16.0633,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/697924,eubeat1/XC697924.ogg
eubeat1,[],[''],51.6333,16.1112,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/737670,eubeat1/XC737670.ogg
eubeat1,[],"['flight call', 'life stage uncertain', 'sex uncertain']",41.3359,0.737,Merops apiaster,European Bee-eater,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/587761,eubeat1/XC587761.ogg
eubeat1,[],['flight call'],36.1248,-5.4962,Merops apiaster,European Bee-eater,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/330430,eubeat1/XC330430.ogg
eubeat1,[],[''],45.7608,-0.938,Merops apiaster,European Bee-eater,Manceau Lionel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/727560,eubeat1/XC727560.ogg
eubeat1,[],['call'],41.4759,-7.6425,Merops apiaster,European Bee-eater,Paulo Belo,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/303869,eubeat1/XC303869.ogg
eubeat1,[],"['call', 'flight call', 'short ""kup""', 'various calls']",43.7227,4.3475,Merops apiaster,European Bee-eater,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380986,eubeat1/XC380986.ogg
eubeat1,[],['flight call'],52.726,21.3869,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/188470,eubeat1/XC188470.ogg
eubeat1,[],"['call', 'flight call']",34.9015,33.2369,Merops apiaster,European Bee-eater,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/330206,eubeat1/XC330206.ogg
eubeat1,[],[''],51.6333,16.1112,Merops apiaster,European Bee-eater,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/694971,eubeat1/XC694971.ogg
eubeat1,[],"['female', 'male']",46.5798,19.3836,Merops apiaster,European Bee-eater,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/582799,eubeat1/XC582799.ogg
eubeat1,[],[''],17.9021,42.381,Merops apiaster,European Bee-eater,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/746429,eubeat1/XC746429.ogg
eubeat1,[],"['flight call', 'song']",37.1357,-7.6138,Merops apiaster,European Bee-eater,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/656697,eubeat1/XC656697.ogg
eubeat1,[],"['adult', 'flight call']",45.1406,18.4653,Merops apiaster,European Bee-eater,Domagoj Tomičić,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/664571,eubeat1/XC664571.ogg
eubeat1,[],"['adult', 'call', 'female', 'male']",-26.8206,26.6106,Merops apiaster,European Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/505263,eubeat1/XC505263.ogg
